X,Y,OBJECTID,LRSDate,RouteIdentifier,StateRouteNumber,RelatedRouteType,RelatedRouteQualifier,AccumulatedRouteMile,AADT,SingleUnitTruckPct,DoubleUnitTruckPct,TripleUnitTruckPct,DirectionOfTravel,Location,GlobalID,ReportingYear
-122.16255306368,47.7591052187696,1684,2021/12/31 00:00:00+00,522R101231,522,R1,01231,0.140000000596046,5200,,,,Westbound,On R1 RAMP (SR 522 WB TO 132ND AV NE) After LEFT INTERSECTION SR 522 WB,{DD9D2BD7-864F-44F4-B471-EC4EAAF8B624},2021
-119.130094158892,47.0874891974767,1685,2021/12/31 00:00:00+00,090P118465,090,P1,18465,0.25,230,,,,Eastbound,On P1 RAMP (SR 90 EB TO Q RD SE) After LEFT INTERSECTION SR 90 EB,{CCD5BCD7-4D6E-4064-A0D5-6AEFEB3774C2},2021
-123.053986182263,48.0608196568815,1686,2021/12/31 00:00:00+00,101,101,,,266.260009765625,18000,5.15999984741211,4.05999994277954,0.230000004172325,Bothways,After Milepost 267.21 A: LEFT INTERSECTION WHITEFEATHER WAY,{BD4BBDDF-B5FB-4B74-B1AB-CFAF9A7A7AE7},2021
-124.043384900888,46.3090063144865,1687,2021/12/31 00:00:00+00,101,101,,,11.5799999237061,4500,3.95000004768372,0.680000007152557,0,Bothways,"After Milepost 11.57 A: LEFT INTERSECTION FIRST ST SE,  LEFT INTERSECTION SR 100-NORTH HEAD RD",{6974C536-F7A3-4843-A34B-01C376BB43DD},2021
-122.978020353028,46.660570661443,1688,2021/12/31 00:00:00+00,005LX07797,005,LX,07797,0,12000,,,,Bothways,On LX RAMP (MAIN ST) At BOTHWAYS MISCELLANEOUS FEATURE SR 5 OXING EPS,{AFF20B52-28F6-46B6-9ACB-EE134799D953},2021
-117.683886467481,47.5660596470956,1689,2021/12/31 00:00:00+00,902,902,,,5.59999990463257,2900,3.84999990463257,1.69000005722046,0.0700000002980232,Bothways,Before Milepost 5.61 A: LEFT INTERSECTION JEFFERSON ST,{89E643A1-6D49-465B-A96E-4B04AD0BC8CB},2021
-119.946168947968,47.0200358298245,1690,2021/12/31 00:00:00+00,090S114337,090,S1,14337,0.100000001490116,220,7.28000020980835,9.22000026702881,2.91000008583069,Westbound,On S1 RAMP (SILICA RD TO SR 90 WB) After BOTHWAYS INTERSECTION LX14385-SILICA RD,{AA1E6E83-B40B-4F15-A229-75F68855B7B8},2021
-122.207438282735,47.9188560676938,1691,2021/12/31 00:00:00+00,527,527,,,9.28999996185303,38000,,,,Bothways,"At Milepost 11.92 A: END BOTHWAYS BRIDGE SR 5, END ROUTE",{EC482160-59BB-414A-9B9E-492B0A16CD1C},2021
-122.292156146946,47.6611892511145,1692,2021/12/31 00:00:00+00,513,513,,,1.54999995231628,28000,,,,Bothways,After Milepost 1.54 A: LEFT WYE CONNECTION NE 45TH PL,{DA72BE94-898D-4A13-9CCF-12FB3EF831A9},2021
-119.083950994173,46.257523121387,1693,2021/12/31 00:00:00+00,182R101461,182,R1,01461,0.540000021457672,1800,7.51999998092651,34.7900009155273,7.61999988555908,Westbound,On R1 RAMP (CD01483 TO SR 395 NB) After LEFT INTERSECTION CD01483,{851DEBB7-1638-4511-B7BA-5D55D6920844},2021
-122.056706609101,47.1407580418792,1694,2021/12/31 00:00:00+00,162,162,,,17.3500003814697,7000,7.67999982833862,1.58000004291534,0.28999999165535,Bothways,Before Milepost 19.77 A: LEFT WYE CONNECTION SR 165,{8D0A1700-4563-40EF-9FD3-D90CF0DC2D8D},2021
-117.432445221242,47.6187834155108,1695,2021/12/31 00:00:00+00,195S109357,195,S1,09357,0.0599999986588955,850,,,,Southbound,On S1 RAMP (CHEN-SPO RD TO SR 195 SB) After BOTHWAYS INTERSECTION LX09388,{9496AAD0-8087-40C6-A721-F11B8F18FA25},2021
-121.79672310044,47.488245636048,1696,2021/12/31 00:00:00+00,202,202,,,30.5300006866455,10000,,,,Bothways,"At Milepost 30.60 A: BOTHWAYS UNDERCROSSING SR 90 EB, END ROUTE",{7989E3D1-3103-4006-BF4E-2D00B1F644D7},2021
-122.218362908513,45.5662220612951,1697,2021/12/31 00:00:00+00,014,014,,,23.1599998474121,5100,,,,Bothways,After Milepost 23.42 A: LEFT INTERSECTION BELLE CENTER RD,{D1C77BE2-06C1-44D4-8A32-D421B5736F74},2021
-122.300178600332,47.9221422090198,1698,2021/12/31 00:00:00+00,525,525,,,6.69000005722046,19000,3.74000000953674,0.740000009536743,0.159999996423721,Bothways,"After Milepost 6.51 A: RIGHT INTERSECTION SR 526,  LEFT INTERSECTION 84TH ST SW",{16F5EEFB-532D-4E8F-827C-E2B05C2543B0},2021
-121.883591746568,47.5090369919059,1699,2021/12/31 00:00:00+00,090LX02565,090,LX,02565,0.119999997317791,21000,,,,Bothways,On LX RAMP (ECHO GLEN RD SE) At INCREASING UNDERCROSSING SR 90 WB,{36A28AE2-0A9E-45D6-B4E7-BD37B7680C31},2021
-122.35547245235,48.6201835877484,1700,2021/12/31 00:00:00+00,005P124066,005,P1,24066,0.189999997615814,1900,5.17000007629395,0.689999997615814,0.0500000007450581,Northbound,On P1 RAMP (SR 5 NB TO LK SAMISH RD) After LEFT INTERSECTION SR 5 NB,{73CB7F31-69A5-42D3-9F0D-25AB7A074C03},2021
-117.053479344092,46.3351625976355,1701,2021/12/31 00:00:00+00,129,129,,,35.7200012207031,820,10.9399995803833,4.90999984741211,1.25999999046326,Bothways,Before Milepost 35.73 A: LEFT INTERSECTION FAIRGROUNDS RD,{FED5FAB2-5DDE-4E16-BD37-6DB9CF6CC818},2021
-117.78967785693,47.4346508706745,1702,2021/12/31 00:00:00+00,090P125742,090,P1,25742,0.230000004172325,530,4.76999998092651,9.13000011444092,4.3600001335144,Eastbound,On P1 RAMP (SR 90 EB TO SR 904) After LEFT INTERSECTION SR 90 EB,{BE699E84-E6F5-40BC-8D46-2FAECCFA76AA},2021
-124.096556987479,47.4884855357723,1703,2021/12/31 00:00:00+00,101,101,,,137.100006103516,1600,14.3100004196167,7.07000017166138,1.89999997615814,Bothways,Before Milepost 137.53 A: RIGHT INTERSECTION W BOUNDARY RD,{F2B74D9A-ED90-4982-B453-96E6D8CB3233},2021
-121.411524215962,47.4173646978773,1704,2021/12/31 00:00:00+00,090Q105340,090,Q1,05340,0.0900000035762787,890,5.23999977111816,16.3099994659424,3.5699999332428,Eastbound,On Q1 RAMP (E SUMMIT RD TO SR 90 EB) After BOTHWAYS INTERSECTION LX05295-E SUMMIT RD,{BC79C21F-1315-4C8B-8D56-86BE586792AA},2021
-117.949483267675,46.7802937866051,1705,2021/12/31 00:00:00+00,026,026,,,102.069999694824,1900,6.65000009536743,9.05000019073486,3.23000001907349,Bothways,Before Milepost 102.00 A: RIGHT INTERSECTION FLEMING RD,{B628E445-FF2D-4799-90DB-EC90C94F577A},2021
-123.021213227702,47.0785769344443,1706,2021/12/31 00:00:00+00,101,101,,,358.049987792969,26000,,,,Bothways,Before Milepost 359.80 A: LEFT ENTRANCE FROM STEAMBOAT ISLAND RD,{DF23BCBA-7668-49A8-B773-B7DE4DD78BB9},2021
-119.861401633245,47.0849324889555,1707,2021/12/31 00:00:00+00,090,090,,,148.059997558594,11000,,,,Bothways,At Milepost 149.78 A: BOTHWAYS UNDERCROSSING SR 281,{01EE544E-2A02-481D-B1B2-2365879FBB63},2021
-122.625787279963,46.93152673269,1708,2021/12/31 00:00:00+00,507,507,,,27.3999996185303,9500,6.51000022888184,2.45000004768372,0.230000004172325,Bothways,After Milepost 27.07 A: LEFT INTERSECTION GEORGE RD SE,{3A8A031C-9759-4E41-9078-4D2617CD228D},2021
-122.623532193689,47.4699142856888,1709,2021/12/31 00:00:00+00,016Q102308,016,Q1,02308,0.0900000035762787,2600,5.98000001907349,0.759999990463257,0.170000001788139,Northbound,On Q1 RAMP (MULLENIX RD TO SR 16 NB) After BOTHWAYS INTERSECTION LX02261-MULLENIX RD,{33F9F988-2860-4E6B-AF0A-00B36869BB43},2021
-122.885524056933,46.2432801681893,1710,2021/12/31 00:00:00+00,005,005,,,46.8699989318848,55000,,,,Bothways,After Milepost 46.79 A: RIGHT ON RAMP HEADQUARTERS RD,{C5AF06D0-1715-4B85-9113-39F55B8FA304},2021
-122.238143473235,48.1520235781511,1711,2021/12/31 00:00:00+00,531,531,,,4.07999992370605,9200,,,,Bothways,After Milepost 4.07 A: RIGHT INTERSECTION FORTY FIVE RD,{FF06ECC3-705D-421B-B899-2B7CBCFFA9FD},2021
-120.595578897713,47.0083634840388,1712,2021/12/31 00:00:00+00,090Q510621,090,Q5,10621,0.100000001490116,2700,11.3599996566772,25.8299999237061,3.59999990463257,Eastbound,On Q5 RAMP (THORP HWY TO SR 90 EB) After INCREASING MISCELLANEOUS FEATURE LX10606 RAMP BEHIND,{3D5AA63C-95CE-47E7-A046-473B60A7777B},2021
-122.275238145306,46.558180954998,1713,2021/12/31 00:00:00+00,007,007,,,0.439999997615814,4800,,,,Bothways,"Before Milepost 0.45 A: RIGHT INTERSECTION MAIN AVE,  LEFT INTERSECTION SR 508",{42A8CE31-884F-4ED9-99BC-633BD99AA1C9},2021
-120.047256298691,47.8548136441839,1714,2021/12/31 00:00:00+00,150,150,,,5.86999988555908,10000,,,,Bothways,After Milepost 6.16 A: LEFT INTERSECTION BOYD RD,{329225E1-F3BB-419E-B4A1-F5A374F89915},2021
-122.678754693089,47.6625724326264,1715,2021/12/31 00:00:00+00,303,303,,,8.39999961853027,41000,,,,Bothways,Before Milepost 8.25 A: LEFT ON RAMP SILVERDALE WAY,{EF8DF70F-79CC-419D-838C-7D542BC9D21F},2021
-122.300512346595,46.8872487246588,1716,2021/12/31 00:00:00+00,161,161,,,6.09000015258789,8500,,,,Bothways,Before Milepost 6.10 A: LEFT INTERSECTION EATONVILLE CUTOFF RD,{0B305869-DE26-43FD-A020-53ACE46C028B},2021
-123.298508742248,48.0961051973009,1717,2021/12/31 00:00:00+00,101,101,,,254.559997558594,20000,,,,Bothways,After Milepost 255.29 A: LEFT WYE CONNECTION OLD OLYMPIC HWY,{D3759ACF-00A1-4C8E-88FD-85F644203E01},2021
-122.955866956183,46.1471442769582,1718,2021/12/31 00:00:00+00,004,004,,,59.2200012207031,21000,,,,Bothways,Before Milepost 59.24 A: RIGHT WYE CONNECTION NW NICHOLS BLVD,{78F8FE05-189C-4199-BF0C-6DD4C8925B83},2021
-119.225060045813,46.0256387023136,1719,2021/12/31 00:00:00+00,082,082,,,122.699996948242,21000,,,,Bothways,"At Milepost 122.73 A: BEGIN INCREASING BRIDGE COFFIN RD,  BEGIN DECREASING BRIDGE COFFIN RD",{654C4C61-595D-45CC-9177-8AEDEFA31429},2021
-122.765325390385,47.0639678372441,1720,2021/12/31 00:00:00+00,005LX11194,005,LX,11194,0.0900000035762787,33000,3.4300000667572,2.26999998092651,0.140000000596046,Bothways,"On LX RAMP (MARVIN RD) After RIGHT OFF RAMP S111055,  LEFT ON RAMP R111225",{F59A3095-D55B-410F-8CE7-C68818E2EA06},2021
-121.607275306992,48.2552413212511,1721,2021/12/31 00:00:00+00,530,530,,,31.6399993896484,4100,,,,Bothways,After Milepost 48.82 A: RIGHT INTERSECTION MADISON ST,{5C87CE46-58D8-4116-AD45-E9D990B62B7A},2021
-122.34685694086,47.6520526575943,1722,2021/12/31 00:00:00+00,099P103473,099,P1,03473,0.0599999986588955,6800,,,,Northbound,On P1 RAMP (SR 99 NB TO N 38TH ST) After LEFT INTERSECTION SR 99 NB,{C69274B6-DF1F-43A3-81AB-8912BD1932FE},2021
-122.304864632462,47.4673135480655,1723,2021/12/31 00:00:00+00,518,518,,,1.33000004291534,65000,,,,Bothways,Before Milepost 1.34 A: LEFT ON RAMP S 154TH ST,{0D4F167A-5477-490E-9C90-DAC828600FD6},2021
-122.730095835114,45.655440184177,1724,2021/12/31 00:00:00+00,501,501,,,3.75,3200,12.3900003433228,6.96999979019165,0.409999996423721,Bothways,Before Milepost 4.06 A: LEFT WYE CONNECTION OLD LOWER RIVER RD,{14267656-764C-4FF7-BE0E-A109D16304F3},2021
-122.357062296443,47.2404187330576,1725,2021/12/31 00:00:00+00,005LX13745,005,LX,13745,0,28000,4.42000007629395,4.61999988555908,0.189999997615814,Bothways,On LX RAMP (54TH AVE E) At INCREASING MISCELLANEOUS FEATURE SR 5 OXING EPS,{1D5496AC-0BF1-483D-8E98-433B4890821B},2021
-122.469228080656,45.6647809816204,1726,2021/12/31 00:00:00+00,500,500,,,12.0900001525879,7700,,,,Bothways,Before Milepost 10.27 A: RIGHT INTERSECTION NE 199TH AVE,{47E38A11-7087-444B-AA7A-92EBE85BC471},2021
-122.24449878226,47.3237238071706,1727,2021/12/31 00:00:00+00,167Q101628,167,Q1,01628,0.100000001490116,6700,,,,Northbound,On Q1 RAMP (15TH ST NW TO SR 167 NB) After BOTHWAYS INTERSECTION LX01577-15TH ST NW,{A9FD953E-9835-4F08-8F6A-D020E903C641},2021
-122.685318946754,47.5271890450824,1728,2021/12/31 00:00:00+00,016,016,,,26.1399993896484,74000,,,,Bothways,After Milepost 28.16 A: CENTER INTERSECTION SR 166,{4570D373-0BE8-41BC-A6B4-A3CA3D4C0DD5},2021
-122.218374787364,48.2167451751706,1729,2021/12/31 00:00:00+00,005,005,,,210.770004272461,80000,,,,Bothways,After Milepost 210.79 A: RIGHT ON RAMP 236TH ST NE,{E95D2DA6-9265-42E7-B976-73D7EF454094},2021
-122.748968730692,45.9153619980436,1730,2021/12/31 00:00:00+00,005R102199,005,R1,02199,0.170000001788139,5000,5.90000009536743,3.38000011444092,0.649999976158142,Southbound,On R1 RAMP (SR 5 SB TO SCOTT AVE) After LEFT INTERSECTION SR 5 SB,{06A74A1D-2990-4940-97D5-DDB0E06CAA36},2021
-122.511396719429,47.1433437029854,1731,2021/12/31 00:00:00+00,005,005,,,125.5,143000,,,,Bothways,Before Milepost 125.45 A: LEFT ON RAMP BRIDGEPORT WAY,{6486D8DB-2973-4A0B-9A4C-A2FCA1BCFE43},2021
-120.602533339507,47.5644752344949,1732,2021/12/31 00:00:00+00,002,002,,,103.980003356934,15000,4.28999996185303,1.98000001907349,0.140000000596046,Bothways,At Milepost 103.92 A: PERMANENT TRAFFIC RECORDER R047 WEST,{BE7F2934-73B6-475E-A9DB-346702C6D5DE},2021
-122.881232574724,46.1081887898744,1733,2021/12/31 00:00:00+00,005S503666,005,S5,03666,0.150000005960464,510,6.46000003814697,2.67000007629395,1.77999997138977,Southbound,On S5 RAMP (SR 432 WB TO SR 5 SB) After LEFT OFF RAMP R303748,{5F1A2FB3-C670-44AF-8DF7-87EB1712D451},2021
-122.898618263043,46.1078557246751,1734,2021/12/31 00:00:00+00,432S100909,432,S1,00909,0.0700000002980232,500,,,,Westbound,On S1 RAMP (DIKE RD TO SR 432 WB) After BOTHWAYS INTERSECTION DIKE RD,{53C40838-D62A-4710-B7EA-51212136EFB9},2021
-122.378759912512,48.5170688066665,1735,2021/12/31 00:00:00+00,011,011,,,2.99000000953674,3800,,,,Bothways,After Milepost 2.96 A: RIGHT INTERSECTION ERSHIG RD,{20132E5C-D0FE-4F65-B96C-1C70DE1A4AE4},2021
-122.302383274908,47.2899480843072,1736,2021/12/31 00:00:00+00,005S114130,005,S1,14130,0.699999988079071,27000,,,,Southbound,On S1 RAMP (SR 18 WB TO SR 5 SB) After RIGHT OFF RAMP Q114276,{26402E3E-97A2-4412-8002-EA5D7FC20B33},2021
-120.654676675783,47.5990782527021,1737,2021/12/31 00:00:00+00,002,002,,,100.330001831055,12000,,,,Bothways,Before Milepost 100.28 A: LEFT WYE CONNECTION CHUMSTICK HWY,{FA94B521-F85D-44C4-BFA6-B89BFFEAE05C},2021
-119.089514591042,46.2736310808546,1738,2021/12/31 00:00:00+00,395,395,,,31.0599994659424,21000,,,,Bothways,After Milepost 24.29 A: RIGHT ON RAMP KARTCHNER ST,{D1AA706D-C241-4B50-AEF9-796C220D3D06},2021
-122.293831969092,47.5900814276392,1739,2021/12/31 00:00:00+00,090,090,,,2.00999999046326,119000,,,,Bothways,"After Milepost 3.94 A: RIGHT ON RAMP RAINIER AVE, BEGIN INCREASING TUNNEL MT BAKER RIDGE,  BEGIN DECREASING TUNNEL MT BAKER RIDGE,  END BOTHWAYS TUNNEL MARTIN LUTHER KING LID",{ED199341-F725-4650-8191-5758D31C9C8E},2021
-122.639256250737,45.7118623231226,1740,2021/12/31 00:00:00+00,205,205,,,9.51000022888184,71000,,,,Bothways,Before Milepost 36.11 A: RIGHT OFF RAMP NE 134TH ST,{A07202EC-BB54-4CE4-9A47-9DD355773F51},2021
-122.909939109643,47.0224324726755,1741,2021/12/31 00:00:00+00,101,101,,,365.299987792969,92000,,,,Bothways,Before Milepost 367.16 A: RIGHT OFF RAMP SR 5 SB,{B07DC96E-375B-42D1-B723-91B426549282},2021
-117.310423169627,47.6644073843859,1742,2021/12/31 00:00:00+00,090Q128662,090,Q1,28662,0.0500000007450581,2400,5.03000020980835,2.34999990463257,0.25,Eastbound,On Q1 RAMP (BROADWAY AVE TO SR 90 EB) After RIGHT WYE CONNECTION LX28624,{F6E1A069-4452-4F78-8E9B-C69C05E0446D},2021
-117.047325176181,47.6969936471553,1743,2021/12/31 00:00:00+00,090R129982,090,R1,29982,0.259999990463257,2700,3.69000005722046,1.48000001907349,0.109999999403954,Westbound,On R1 RAMP (SR 90 WB TO SPOKAN BR RD) After LEFT INTERSECTION SR 90 WB,{5980D611-5D06-4C6D-B10C-C43CA68D6132},2021
-118.395861899994,47.1118267347849,1744,2021/12/31 00:00:00+00,090S122013,090,S1,22013,0.340000003576279,230,,,,Westbound,On S1 RAMP (1ST AVE TO SR 90 WB) After LEFT ON RAMP S222013,{953529FE-7755-47BE-B93D-6F89BC794FFE},2021
-119.363301268183,47.8153670310526,1745,2021/12/31 00:00:00+00,172,172,,,34.9799995422363,140,8.77999973297119,1.35000002384186,2.70000004768372,Bothways,Before Milepost 35.06 A: RIGHT WYE CONNECTION SR 17,{6EF10FDF-1CA9-4B19-8018-FBA95A7454AD},2021
-120.246006602539,46.327597893117,1746,2021/12/31 00:00:00+00,022,022,,,7.92999982833862,1500,6.59000015258789,13.289999961853,2.88000011444092,Bothways,"After Milepost 8.60 A: RIGHT INTERSECTION CHAMBERS RD,  LEFT INTERSECTION SR 223",{362DA4E8-E249-4B68-AA93-7145DB1F8655},2021
-122.696021745931,47.5810445829289,1747,2021/12/31 00:00:00+00,003R103953,003,R1,03953,0.219999998807907,1500,,,,Southbound,On R1 RAMP (SR 3 SB TO AUSTIN DR) After LEFT INTERSECTION SR 3 SB,{F80A23E5-CB7A-4445-B114-CAD7419C79DB},2021
-122.645588365358,47.501266772603,1748,2021/12/31 00:00:00+00,016,016,,,23.0599994659424,41000,,,,Bothways,At Milepost 25.14 A: BOTHWAYS UNDERCROSSING SR 160(SEDGWICK RD),{B24FF4F7-5807-4621-A6F8-F6C5904D37F6},2021
-117.045005387485,46.4166541436692,1749,2021/12/31 00:00:00+00,129,129,,,42.2000007629395,9100,,,,Bothways,After Milepost 42.19 A: RIGHT WYE CONNECTION SR 129,{29642ECF-4EB1-474B-BA75-18FE1A596FAA},2021
-118.138442491849,48.6111558647764,1750,2021/12/31 00:00:00+00,020,020,,,339.989990234375,1700,9.44999980926514,5.13000011444092,0.75,Bothways,At Milepost 340.64 A: PERMANENT TRAFFIC RECORDER R123,{EBD6660D-6443-4A7D-9030-245D6600AFC3},2021
-123.381909941083,47.0069124302023,1751,2021/12/31 00:00:00+00,008,008,,,0.300000011920929,20000,4.48999977111816,4.65999984741211,0.589999973773956,Bothways,After Milepost 0.29 A: RIGHT ON RAMP SR 12,{10A49EBC-7C1A-4293-B8FB-DCB448038E3F},2021
-123.808950259088,46.6648800111043,1752,2021/12/31 00:00:00+00,101,101,,,54.0999984741211,7400,4.71999979019165,2.00999999046326,0.0599999986588955,Bothways,After Milepost 54.09 A: RIGHT INTERSECTION MEMORIAL DR,{B4343E0A-B9CB-4A6C-8786-B8A1AE7AC6E4},2021
-122.553563200678,45.6045347667075,1753,2021/12/31 00:00:00+00,205S502684,205,S5,02684,0.0199999995529652,15000,,,,Southbound,On S5 RAMP (SR 14 CD00701 TO SR 205) After LEFT INTERSECTION SR 14 CD00701,{1896A302-6CBF-45F8-94FC-7ED2AE56B9AE},2021
-120.313575815633,46.5418144494512,1754,2021/12/31 00:00:00+00,024,024,,,8.61999988555908,3300,4.78999996185303,6.98000001907349,4.57000017166138,Bothways,Before Milepost 8.68 A: BOTHWAYS INTERSECTION BEANE RD,{2DBBC33D-8219-4F23-A5EA-E869E60EA4BA},2021
-122.344166321214,48.2398908800077,1755,2021/12/31 00:00:00+00,532,532,,,5.26000022888184,17000,,,,Bothways,After Milepost 5.25 A: BOTHWAYS INTERSECTION PIONEER HWY (OLD SR 530),{47A79849-702D-4A63-94A8-63636BFFA119},2021
-120.047676964164,47.8548777036001,1756,2021/12/31 00:00:00+00,150,150,,,5.84999990463257,8400,5.40000009536743,1.92999994754791,0.310000002384186,Bothways,Before Milepost 6.16 A: LEFT INTERSECTION BOYD RD,{B6B00616-1F7E-4AB5-971C-B7B2A33C315A},2021
-119.107075985164,46.2484860036654,1757,2021/12/31 00:00:00+00,182,182,,,13.1700000762939,54000,,,,Bothways,Before Milepost 13.18 A: LEFT ON RAMP 4TH AVE,{E03E18F3-7D4B-42F7-A6DC-8068C45FAF72},2021
-123.092089555824,47.199968733706,1758,2021/12/31 00:00:00+00,003,003,,,1.51999998092651,14000,,,,Bothways,After Milepost 1.51 A: RIGHT WYE CONNECTION ARCADIA RD,{C6C96E03-4760-4F83-A517-1DE1693EB323},2021
-121.122451316066,47.7182062018752,1759,2021/12/31 00:00:00+00,002,002,,,60.4000015258789,5500,,,,Bothways,"At Milepost 60.32 A: BEGIN INCREASING BRIDGE TUNNEL CREEK,  BEGIN DECREASING BRIDGE TUNNEL CREEK",{89DF07AB-F9F6-4FA3-9E00-2C110FE8FE82},2021
-122.224155889231,47.4778168083254,1760,2021/12/31 00:00:00+00,900,900,,,3.60999989509583,12000,,,,Bothways,After Milepost 9.53 A: BOTHWAYS INTERSECTION STEVENS AVE SW,{D1B46BC4-4588-46A7-9813-749F2BD422F8},2021
-119.343572879868,47.1048719759312,1761,2021/12/31 00:00:00+00,090R117495,090,R1,17495,0.300000011920929,2300,5.59999990463257,1.73000001907349,0.25,Westbound,On R1 RAMP (SR 90 WB TO HANSEN RD) After LEFT INTERSECTION SR 90 WB,{25E1B638-F7B1-4358-ACEC-10F4BA5E5E1F},2021
-122.369111110196,45.5791436997504,1762,2021/12/31 00:00:00+00,014,014,,,15.460000038147,24000,3.98000001907349,4.01000022888184,0.389999985694885,Bothways,After Milepost 15.44 A: RIGHT ON RAMP SR 500,{5ED4E0A6-DEA4-4A68-8992-35D421D7AA46},2021
-122.883652310943,46.5838262909191,1763,2021/12/31 00:00:00+00,508,508,,,0.259999990463257,4600,3.96000003814697,1.12000000476837,0.170000001788139,Bothways,After Milepost 0.25 A: LEFT INTERSECTION FOREST RD,{B9F37CA4-1594-4B3C-87C4-EA56288EE987},2021
-117.92056853063,48.554972894889,1764,2021/12/31 00:00:00+00,395,395,,,235.350006103516,11000,,,,Bothways,After Milepost 230.60 A: BOTHWAYS INTERSECTION CANNING DR,{03641FA1-BF3C-449E-9E29-8C5B480173EA},2021
-122.219641956643,47.4688568642237,1765,2021/12/31 00:00:00+00,405S100189,405,S1,00189,0.100000001490116,11000,,,,Southbound,On S1 RAMP (SR 167 SB TO SR 405 SB) After LEFT INTERSECTION SR 167 SB,{2EB1CCAF-19F5-45B1-BEAF-71FE5F4CC4C2},2021
-122.309983733151,46.0433177066009,1766,2021/12/31 00:00:00+00,503SPCOUGAR,503,SP,COUGAR,4.51999998092651,1300,,,,Bothways,At Milepost 35.83 A: BEGIN BOTHWAYS BRIDGE DOG CREEK,{A13DC599-301F-48C0-9B37-8B0FBF25C35C},2021
-122.329990812524,47.4701971964753,1767,2021/12/31 00:00:00+00,509P102538,509,P1,02538,0.239999994635582,1200,,,,Northbound,On P1 RAMP (SR 509 NB TO SR 518) After RIGHT OFF RAMP P202538,{A88554AF-5797-467D-B4B9-DD8DB7FCC287},2021
-122.882479073896,46.4745381995054,1768,2021/12/31 00:00:00+00,005P106308,005,P1,06308,0.259999990463257,1100,10.2600002288818,5.92000007629395,0.589999973773956,Northbound,On P1 RAMP (SR 5 NB TO SR 505) After LEFT INTERSECTION SR 5 NB,{51C9A6EA-F494-42D0-A56E-C096FC57041B},2021
-122.047274956859,47.3936358279959,1769,2021/12/31 00:00:00+00,018P101543,018,P1,01543,0.25,6800,6.30000019073486,3.47000002861023,0.129999995231628,Northbound,On P1 RAMP (SR 18 EB TO SE 231ST ST) After LEFT INTERSECTION SR 18 EB,{A17D7A66-B593-4490-9F8E-0B2388683793},2021
-122.198787096074,47.517442504541,1770,2021/12/31 00:00:00+00,405S100617,405,S1,00617,0.0700000002980232,2500,,,,Southbound,On S1 RAMP (N 30TH ST TO SR 405 SB) After BOTHWAYS INTERSECTION LX00651-N 30TH ST,{9B4486DD-273C-46D1-AED2-EBEBB716B45C},2021
-122.251901940269,47.8572666219242,1771,2021/12/31 00:00:00+00,005,005,,,184.460006713867,172000,,,,Bothways,After Milepost 184.47 A: RIGHT ON RAMP 164TH ST SW,{20CCA987-E71C-4053-AFFF-79AEDD55DE6B},2021
-122.190573718681,48.1534942144864,1772,2021/12/31 00:00:00+00,005S520553,005,S5,20553,0.170000001788139,8400,,,,Southbound,On S5 RAMP (SR 531 WB TO S120553) After LEFT WYE CONNECTION SR 531,{CE2AC1F6-9444-4ACD-87BC-C9B8614963C4},2021
-117.364628262492,46.8743078623389,1773,2021/12/31 00:00:00+00,195,195,,,35.5699996948242,8400,,,,Bothways,Before Milepost 37.44 A: LEFT INTERSECTION MAIN ST,{BC2B3459-EDCF-47F5-8C37-2D0862F421BB},2021
-122.623457145219,47.4333206936259,1774,2021/12/31 00:00:00+00,016R102042,016,R1,02042,0.239999994635582,1600,5.09000015258789,1.17999994754791,0.119999997317791,Southbound,On R1 RAMP (SR 16 SB TO BRLY-OLAL RD) After LEFT INTERSECTION SR 16 SB,{EF9AF2DC-2954-4C5E-B164-0B2D08224569},2021
-122.119745485721,47.3580681613794,1775,2021/12/31 00:00:00+00,516,516,,,11.789999961853,38000,2.5,0.920000016689301,0.00999999977648258,Bothways,"After Milepost 11.51 A: RIGHT ON RAMP SR 18,  LEFT OFF RAMP SR 18",{ACEC8A89-4CF1-4FEE-BA43-ED715B7E2B3F},2021
-120.108282018618,47.8737928843245,1776,2021/12/31 00:00:00+00,150,150,,,2.38000011444092,7700,,,,Bothways,After Milepost 2.67 A: LEFT INTERSECTION WINESAP AVE,{B8082A91-6132-4418-BF8D-4F20C2425D9D},2021
-122.670405251526,45.6256835260409,1777,2021/12/31 00:00:00+00,005P600039,005,P6,00039,0.0399999991059303,4100,,,,Northbound,On P6 RAMP (P500039 TO BROADWAY) After RIGHT INTERSECTION P500039,{607798D4-E3CC-4447-9C06-8A8B0017A7A1},2021
-122.138664254394,47.7849931913227,1778,2021/12/31 00:00:00+00,522,522,,,14.3999996185303,34000,,,,Bothways,After Milepost 14.43 A: RIGHT ON RAMP SR 9,{C0269B52-E640-4A77-92D7-D09FAA21E0B1},2021
-122.505728259766,45.6721715182698,1779,2021/12/31 00:00:00+00,500,500,,,10.1400003433228,15000,,,,Bothways,"After Milepost 8.30 A: RIGHT INTERSECTION NE 162ND AVE,  RIGHT INTERSECTION NE 4TH PLAIN*OLD SR 500",{6540BC0C-5B67-4135-AF67-854FD0AC79BA},2021
