X,Y,amenity,name,brand,addr:housenumber,addr:street,addr:postcode,addr:city,phone,opening_hours,website,operator,fuel:diesel,addr:state,name:en,brand:wikidata,brand:wikipedia,addr:country,building,shop,fuel:octane_87,fuel:biodiesel,access,fuel:e10,fuel:gasoline,fuel:octane_92,is_in,atm,car_wash,fuel:octane_91,membership,fuel:lpg,fuel:octane_89,fuel:octane_95,wheelchair
-122.471262,48.7447840975452,fuel,Chevron,,310,Lakeway Dr,98225-5215,Bellingham,+1-360-734-8690,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4750012,48.7297252975452,fuel,Chevron,,505,32nd St,98225,Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2940514,47.1876782975452,fuel,Chevron,,516,South Meridian,98371-5910,Puyallup,+1-253-881-1191,,https://www.chevronwithtechron.com/,,,WA,,,,US,yes,,,,,,,,"Puyallup; Washington; USA",,,,,,,,
-122.1059361,48.0040983975452,fuel,Chevron,,621,,98258-8525,, 1-425-334-1333,24/7,http://chevronwithtechron.com,,,,,,,,,,,,,,,,,,,,,,,,
-122.4859352,48.9388226975452,fuel,Chevron,,8195,Guide Meridian Road,98264-9230,Lynden,+1 (360) 354-0797,Mo-Su 06:00-23:00,http://chevronwithtechron.com,Chevron Corp.,,,,,,,,,,,,,,,,,,,,,,,
-121.8306133,47.8585254975452,fuel,Chevron,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2525839,47.2497193975452,fuel,Chevron,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,
-122.0367257,47.5377058975452,fuel,Chevron,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,
-121.9755167,45.6398841975452,fuel,Chevron,,,,,,,Mo-Su 05:00-21:00,,,yes,,,,,,,,,,,,,,,,,,,,,,
-121.8813558,45.6949392975452,fuel,Chevron,,,,,,,,,Chevron,,,,,,,,,,,,,,,,,,,,,,,
-122.9783507,46.7283603975452,fuel,Chevron,,,,,,,,,Chevron,,,,,,,,,,,,,,,,,,,,,,,
-119.2818444,46.3007044975452,fuel,Chevron,,,,,,,,,,,,Chevron,,,,,,,,,,,,,,,,,,,,
-119.9217089,46.2675056975452,fuel,Chevron,,,,,,,,,,,,Chevron,,,,,,,,,,,,,,,,,,,,
-120.2778035,46.4060911975452,fuel,Chevron,,,,,,,,,,,,Chevron,,,,,,,,,,,,,,,,,,,,
-122.3151932,47.5241334975452,fuel,Chevron,,,,,,,,,,,,Chevron,,,,,,,,,,,,,,,,,,,,
-122.0107703,48.0715126975452,fuel,Chevron,,,,,,,,,,,,Chevron,,,,,,,,,,,,,,,,,,,,
-122.2276006,47.6208689975452,fuel,Chevron,,,,,,,,,,,,,,,,,car_repair,,,,,,,,,,,,,,,
-119.2463028,47.1020658975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.5416555,46.9757505975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-121.9570107,46.5355248975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.0193702,46.9020262975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.5858983,47.0059763975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.0496079,47.1287647975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.0380399,47.1581762975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1433802,47.1671591975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1847311,47.1747439975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5842581,47.2751083975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.0918771,47.1999371975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.0096406,47.2660383975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.849218,47.4661071975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2976155,47.5781143975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3448137,47.7417968975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.669343,47.6874587975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.109756,47.8015080975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1167502,47.8486839975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3135036,47.7768974975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2289414,47.9216345975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.201882,47.9821519975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5695273,47.8044417975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2573619,48.5017133975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2652836,48.9965024975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.7259052,48.9355185975452,fuel,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.8069464,46.9969877975452,fuel,Chevron Gas Station,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,yes,,,
-121.9751074,48.0830372975452,fuel,Chevron Station,Chevron,,,,,,,,,,,,,,,,convenience,,,,,,,,,,,,,,,
-120.7005055,46.7285784975452,fuel,Circle K,Exxon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4733892,47.2146711975452,fuel,Circle K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.4415227,48.7049048975452,fuel,Coleman Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.8767617,47.6696737975452,fuel,Colville's Too,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
-120.6612486,47.0535539975452,fuel,Comdata CFN,,,,,,,24/7,,,,,Throp Fuel,,,,,,,,,,,,,,,,,,,,
-120.0206192,46.3082340975452,fuel,Conoco,Conoco,,,,,,,,,,,Conoco,,,,,,,,,,,,,,,,,,,,
-120.5381169,46.9706967975452,fuel,Conoco,Conoco,,,,,,,,,,,Conoco,,,,,,,,,,,,,,,,,,,,
-119.7599022,46.2110838975452,fuel,Conoco,Conoco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.9098226,46.2575773975452,fuel,Conoco,Conoco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.9100801,46.2577219975452,fuel,Conoco,Conoco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.3247196,46.3748820975452,fuel,Conoco,Conoco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.3178209,46.3751946975452,fuel,Conoco,Conoco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.5869983,47.0070638975452,fuel,Conoco,Conoco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.4744757,46.2517888975452,fuel,Conoco,,,,,,,,,Conoco,,,Conoco,,,,,,,,,,,,,,,,,,,,
-118.7088659,47.7591865975452,fuel,Conoco,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
-118.7537818,46.7940530975452,fuel,Conoco,,,,,,,,,,,,Conoco,,,,,,,,,,,,,,,,,,,,
-117.1962615,47.6899266975452,fuel,Conoco,,,,,,,,,,,,Conoco,,,,,,,,,,,,,,,,,,,,
-120.1803222,46.3463267975452,fuel,Conoco,,,,,,,,,,,,Conoco,,,,,,,,,,,,,,,,,,,,
-117.3640078,46.8887041975452,fuel,Conoco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.2851282,46.3115286975452,fuel,Conoco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.8977689,46.2562216975452,fuel,Conoco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.248285,47.1013410975452,fuel,Conoco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.5076614,46.6063441975452,fuel,Conoco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.3041697,48.3373396975452,fuel,Conoco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.8688457,47.0452087975452,fuel,Conoco/Phillips,Union 76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.0987656,48.0799600975452,fuel,Co-Op Farm & Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2077097,47.9047217975452,fuel,Costco Gasoline,Costco Gasoline,10200,19th Avenue Southeast,98208,Everett,+1 425 379 7451,"Mo-Fr 10:00-20:30;Sa 09:30-18:00;Su 10:00-18:00",https://www.costco.com/,Costco,,WA,,Q715583,en:Costco,US,,,,,customers,,,,,,,,yes,,,,
-122.5135634,48.7900867975452,fuel,Costco Gasoline,Costco Gasoline,4125,Arctic Ave,98226,,+1-360-671-6947,,,Costco,yes,,,Q715583,en:Costco,,,,,,customers,,,,,,,yes,yes,,,,
-122.4681592,47.2235669975452,fuel,Costco Gasoline,Costco Gasoline,,South 37th Street,98409,,,,,Costco,,,,Q715583,en:Costco,,,,,,customers,,,,,,,,yes,,,,
-122.0507789,47.5503195975452,fuel,Costco Gasoline,Costco Gasoline,,,,,,"Mo-Fr 06:00-21:30; Sa,Su 07:00-19:00",,Costco,,,,Q715583,en:Costco,,,,,,customers,,,,,,,,yes,,,,
-122.918618,46.9963293975452,fuel,Costco Gasoline,Costco Gasoline,,,,,,,,Costco,,,,Q715583,en:Costco,,,,,,customers,,,,,,,,yes,,,,
-120.2811181,47.4032736975452,fuel,Costco Gasoline,Costco Gasoline,,,,,,,,Costco,,,,Q715583,en:Costco,,,,,,customers,,,,,,,,yes,,,,
-122.3084655,47.1572912975452,fuel,Costco Gasoline,Costco Gasoline,,,,,,,,Costco,,,,Q715583,en:Costco,,,,,,customers,,,,,,,,yes,,,,
-122.7604415,47.0580377975452,fuel,Costco Gasoline,Costco Gasoline,,,,,,,,,,,,Q715583,en:Costco,,,,,,,,,,,,,,,,,,
-122.8849055,48.6960268975452,fuel,Country Corner,Shell,837,Crescent Beach Dr,98245,Eastsound,+1-360-376-6900,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.4498251,48.1187742975452,fuel,DEF Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5524432,48.9355402975452,fuel,Delta Gas & Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1885531,48.0998082975452,fuel,Donna's Truck Stop,Gull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3692805,47.6652557975452,fuel,Dr. Dan's Biodiesel,,912,Northwest 50th Street,98107,Seattle,,24/7,https://drdansbiodiesel.com,,,,,,,,,,,yes,,,,,,,,,,,,,
-117.4565291,47.6966090975452,fuel,Driscoll One Stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.7495127,48.9978201975452,fuel,Exxon,Exxon,321,D Street,,Blaine,,,,,,WA,,Q4781944,en:Exxon,,,,,,,,,,,,,,,,,,
-119.2259223,46.2123363975452,fuel,Exxon,Exxon,,,,,,,,,,,,Q4781944,en:Exxon,,,,,,,,,,,,,,,,,,
-120.5426587,46.9775238975452,fuel,Exxon,Exxon,,,,,,,,,,,,Q4781944,en:Exxon,,,,,,,,,,,,,,,,,,
-122.2883146,48.8432982975452,fuel,Exxon,,3707,WA-542,98244,Deming,+1-(360) 592-0101,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.2649331,46.1965883975452,fuel,Exxon,,,,,,,,,,,,Exxon,,,,,,,,,,,,,,,,,,,,
-119.2745795,46.2901152975452,fuel,Exxon,,,,,,,,,,,,Exxon,,,,,,,,,,,,,,,,,,,,
-119.1777292,46.1845413975452,fuel,Exxon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.2014733,46.2127194975452,fuel,Exxon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.3392798,46.2968801975452,fuel,Exxon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.0038414,47.9416920975452,fuel,Exxon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.8986562,47.0474615975452,fuel,Fast Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6693541,48.7312493975452,fuel,Fisherman's Cove Marina,,2557,Lummi View Dr,98226,Bellingham,+1-(360) 758-2450,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.8457712,46.4392174975452,fuel,Flying K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.0399035,46.7596406975452,fuel,Flying K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2074213,47.8796730975452,fuel,Fred Mayer Fuel Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2318729,47.9185882975452,fuel,Fred Meyer,,,,,,,,,Fred Meyer,,,,,,,,,,,,,,,,,,,,,,,
-119.1627252,46.1984174975452,fuel,Fred Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.293126,47.8216647975452,fuel,Fred Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1502982,47.1674710975452,fuel,Fred Meyer Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4344382,47.1898966975452,fuel,Fred Meyer Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.8323701,47.0395974975452,fuel,Fred Meyer Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1092111,47.9444287975452,fuel,Fred Meyer Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5798439,47.3078120975452,fuel,Fred Meyer Fuel Center,,5502,Point Fosdick Drive Northwest,98335,Gig Harbor,,,,Fred Meyer,,WA,,,,,,,,,,,,,,,,,,,,,
-120.5628486,46.6194119975452,fuel,Fred Meyer Fuel Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4978643,47.2431146975452,fuel,Fred Meyer Fuel Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2290185,47.2034315975452,fuel,Fred Meyer Fuel Stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9134175,46.9996040975452,fuel,Fred Meyer Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5141913,48.7891755975452,fuel,Fred Meyer Gas Station,,1225,W Bakerview Rd,98226,,+1-360-788-2900,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4484625,48.7897663975452,fuel,Fuel Express,,2200,E Bakerview Rd,98226,Bellingham,+1-360-734-2201,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.5224363,47.7584437975452,fuel,Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.337175,48.5066580975452,fuel,Gas & Go 76,76,9572,Old Highway 99 North,98233,Burlington,+1-360-757-3441,,http://76.com,,,,,,,,,,,,,,,,,,,,,,,,
-123.3656383,46.1971819975452,fuel,Gragg's General Store,Shell,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,
-121.6576509,47.1576214975452,fuel,Greenwater General Store Gas,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,
-122.882656,47.1027050975452,fuel,Gull Harbor Mercantile,Shell,4932,Boston Harbor Road Northeast,98506,Olympia,13603524014,,,,,,,,,,,,,,,,,,,yes,no,,,,,,
-122.6073654,48.4296619975452,fuel,Harold's Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9709641,46.7231055975452,fuel,Harrison Super Mart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-121.4676685,45.7156040975452,fuel,Hatt's Fuel Stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.312844,47.6239572975452,fuel,Hilltop Service Station,,525,15th Avenue East,98112,Seattle,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4428073,48.8920012975452,fuel,Hinote's gas-Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1180471,47.1661070975452,fuel,Hi Way Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3448103,48.4693082975452,fuel,Holiday Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9379934,48.6785648975452,fuel,Island Hardware Supply,,21,West Beach Rd,98245,Eastsound,+1-360-376-4200,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9393694,48.6779449975452,fuel,Island Hardware & Supply,,21,West Beach Rd,98245,Eastsound,+1-360-376-4200,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.8942761,46.9731947975452,fuel,Jorgensen Air Service,,,,,,,,,Jorgensen Air Service,,,,,,,,,,,,,,,,,,,,,,,
-123.7347394,48.1363322975452,fuel,Joyce General Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.6577104,47.7583911975452,fuel,Just Plain Grocery and Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.0007665,47.2067396975452,fuel,Kangaroo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.0976387,47.1295194975452,fuel,KTP Express,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3019618,46.0510820975452,fuel,Lakeside Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9079167,46.6041109975452,fuel,Love's,,,,,,,,,Love's,,,,,,,,,,,,,,,,,,,,,,,
-118.3667325,47.1133080975452,fuel,Loves Travel Shop,,1370,N. Hwy 261,99169,Ritzville,,24/7,,,,WA,,,,,,,,,,,,,,,,,,,,,
-118.3667992,47.1135309975452,fuel,Loves Travel Shop #514,,1370,N Hwy 261,,,15096591005,24/7,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6270501,48.8187365975452,fuel,Lummi Mini-Mart/Gas Station,,4884,Haxton Way,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3999691,47.6393852975452,fuel,Magnolia 76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4518484,47.2539349975452,fuel,Main Street Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-124.6168877,48.3662326975452,fuel,Makah Mini-Mart,,931,Bayview Ave,98357,Neah Bay,+1-360-645-2802,,,,,,,,,,,,,,,,,,,,,,,,,,
-124.6171176,48.3661617975452,fuel,Makah Mini-Mart,,,,,,,,,,,,,,,,,convenience,,,,yes,,,,,,,,,,,
-121.6965915,47.8546349975452,fuel,Mann,Mann,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6278791,48.3983861975452,fuel,Marine Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4251377,48.7498122975452,fuel,Market Fuel,,1480,Electric Ave,98229-2482,Bellingham,+1-360-671-7200,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.469814,48.7535860975452,fuel,Market Fuel,,1715,N State St,98225-4604,Bellingham,+1-360-671-9498,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4416254,48.7628112975452,fuel,Market Fuel,,2410,Alabama St,98226-3955,Bellingham,+1-360-733-7883,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.7302661,48.9623358975452,fuel,Market Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-124.4120201,47.9660988975452,fuel,Masco Petroleum,Masco Petroleum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.8019106,46.9694532975452,fuel,Masco Petroleum-Pacific Pride,Masco Petroleum-Pacific Pride,,,,,,,,Masco Petroleum-Pacific Pride,yes,,,,,,,,,,,,,,,,,,,,,,
-122.5896775,46.5221021975452,fuel,Mayfield Texaco,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,yes,,
-122.4529242,48.7889620975452,fuel,McEvoy Commercial Fuel,,4046,Irongate Rd,98226,Bellingham,+1-360-734-5650,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4858844,48.7666756975452,fuel,Meridian Food Gas,,2730,Meridian St,98225,Bellingham,+1-360-778-3219,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.1593127,46.2034374975452,fuel,Metro (Truck Stop),,,,,,,,,,,,Metro (Truck Stop),,,,,,,,,,,,,,,,,,,,
-121.6695635,46.6098981975452,fuel,Mobil,Shell,13053,HWY 12,98361,Packwood,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,
-123.1562383,48.0764367975452,fuel,Mobil,Texaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3358801,48.4517410975452,fuel,Mobil,USA Mini Mart,1815,South Burlington Boulevard,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,
-121.8877026,47.5669498975452,fuel,Mobil,Valero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4595743,48.7567054975452,fuel,Mobil,,1115,Iowa St,98229,Bellingham,+1-360-733-1903,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.750156,48.9973784975452,fuel,Mobil,,371,3rd Street,,Blaine,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1393321,48.9168152975452,fuel,Mobil,,7519,Kendall Rd,98266-7818,Maple Falls,+1-360-599-2668,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9185976,46.1499696975452,fuel,Mobil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.8649734,46.9750596975452,fuel,Mobil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1630249,47.1688133975452,fuel,Mobil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.7406691,47.0620464975452,fuel,Mobil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3379725,47.4701472975452,fuel,Mobil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3723584,47.6967039975452,fuel,Mobil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3453314,47.6452075975452,fuel,Morrison's North Star Marine,,2732,Westlake Avenue North,98109,Seattle,206.284.6600,,http://www.morrisonsfueldock.com/index.html,,,,,,,,,,,,,,,,,,,,,,,,
-122.4347198,47.1574362975452,fuel,Pacific Pride,Pacific Pride,,,,,,,,,,,,Q7122637,en:Pacific Pride,,,,,,,,,,,,,,,,,,
-119.2988028,46.3001772975452,fuel,Pacific Pride,,0000,Terminal Drive,99354,Richland,,,,,,,,,,US,,,,,private,,,,,,,,,,,,
-120.1051046,48.3574518975452,fuel,Pacific Pride,,,,,,,,,Pacific Pride,,,,,,,,,,,,,,,,,,,,,,,
-122.8848413,46.9662344975452,fuel,Pacific Pride,,,,,,,,,,yes,,Pacific Pride,,,,,,,,,,,,,,,,,,,yes,
-119.6025709,45.9397403975452,fuel,Pacific Pride,,,,,,,,,,,,Pacific Pride,,,,,,,,,,,,,,,,,,,,
-119.0080462,47.9409100975452,fuel,Pacific Pride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9041177,46.3915741975452,fuel,Pacific Pride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9090421,46.6060099975452,fuel,Pacific Pride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.8411133,46.9672497975452,fuel,Pacific Pride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.2827528,47.5328436975452,fuel,Pacific Pride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-121.8174725,47.8618202975452,fuel,Pacific Pride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2503327,47.2035171975452,fuel,Pacific Pride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3705969,47.2428051975452,fuel,Pacific Pride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.9353024,47.1921707975452,fuel,Pacific Pride Commercial Fueling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.5806286,47.5529329975452,fuel,Pacific Pride Commercial Fueling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.9774223,46.3213328975452,fuel,PDQ,Chevron,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,
-119.1248708,46.2417648975452,fuel,Perro USA,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9349907,46.9531262975452,fuel,Pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9353285,46.9541622975452,fuel,Pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.6846743,48.6512544975452,fuel,Pinegrove Junction,,16267,State Highway 21,99166,Republic,,,,,yes,WA,,,,,,,,,,,yes,,,,,,,yes,,,
-122.3578345,48.2407901975452,fuel,QFC,QFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.827609,47.4537237975452,fuel,QFC Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.8811628,47.8294604975452,fuel,Quilcene Village Store,,,,,,,,https://quilcenevillagestore.com/,,yes,,,,,,,convenience,yes,,,,,,,,,,,,,,
-121.9240571,46.5336959975452,fuel,Randle One Stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.7338405,48.6408281975452,fuel,Republic Chevron,Chevron,30267,14th Street,99166,Republic,,,,,yes,WA,,,,,,,,,,,yes,,,,,,,yes,,,
-122.9408258,46.9522470975452,fuel,RestoverTruck Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4292348,48.3654564975452,fuel,Rexville Grocery,,19272,Best Road,98273,,+1 360-466-5522,,,,,,,,,,,,,yes,,,,,,,,,,,,,
-122.2137654,48.2101346975452,fuel,River Rock Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.1495446,48.6069374975452,fuel,Roche Harbor Resort,,9323,Roche Harbor Rd,98250,Roche Harbor,+1-360-378-2155,,,,,,,,,,,,,,,,,,,,,,,,,,
-121.9811246,47.1999342975452,fuel,Safeway,Safeway,235,Roosevelt Avenue,98022,Enumclaw,,24/7,,,,,,Q1508234,en:Safeway Inc.,,,,,,,,,,,,,,,,,,
-120.5313822,46.6027172975452,fuel,Safeway,Safeway,,,,,,,,,,,,Q1508234,en:Safeway Inc.,,,,,,,,,,,,,,,,,,
-122.1041925,48.0049940975452,fuel,Safeway 1803,Safeway,,,,,,,,Safeway,yes,,,,,,,,,,,,,,,,,,,,,yes,
-122.1044407,48.0035469975452,fuel,Safeway 1803 Fuel Station,Safeway,717,State Highway 9 Southeast,98258,,,,https://local.safeway.com/wa/lake-stevens-1803.html,Safeway,,,,,,,,,,,,,,,,,,,,,,,
-122.2191815,47.7778935975452,fuel,Safeway Gas,,,,,,,,,Safeway,,,,,,,,,,,,,,,,,,,,,,,
-122.2831443,47.3146760975452,fuel,Shell,RDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.457196,48.7737517975452,fuel,Shell,Shell,1301,E Sunset Dr,98226,Bellingham,+1-360-734-5650,,,,yes,,,Q154950,en:Royal Dutch Shell,,,,,,,,,,,,,,,,,,
