X,Y,amenity,name,addr:housenumber,addr:street,addr:city,addr:postcode,website,addr:state,phone,wikidata,wheelchair,description,operator,studio,name:en,opening_hours,artist_name,tourism,artwork_type,ele,date,email,level,location,media,project,sac_id,screen,toilets:wheelchair,addr:unit,alt_name,theatre:type,wikipedia
-122.2120478,47.9107127975452,community_centre,Northwest,,,,,,,,,,,,,Northwest Music Hall,,,,,,,,,,,,,,,,,,
-122.4649373,47.4339591975452,community_centre,O Space,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
-122.4524023,47.2532139975452,community_centre,People's Community Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2412904,47.2034079975452,community_centre,Phoenix Lodge 154,1009,Main Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4074391,47.2298991975452,community_centre,Portland Avenue Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6458799,47.7355346975452,community_centre,Poulsbo Town Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-121.9859015,47.2019300975452,community_centre,Rainer Hills YoungLife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4410388,47.2357850975452,community_centre,REACH Youth Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4254214,48.3658022975452,community_centre,Rexville Grange,1919,Rexville Grange Road,,98273,,,,,,,,,Rexville Grange,,,,,,,,,,,,,,,,,,
-122.7459108,45.8170338975452,community_centre,Ridgefield Community Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.0963907,46.8221521975452,community_centre,Rochester Community Center & School District Offices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.0941757,46.8225369975452,community_centre,Rochester Lion's Club,18214,Corvallis Street Southwest,Rochester,98579,,WA,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5095025,47.6650405975452,community_centre,Rolling Bay Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3070547,47.6254868975452,community_centre,Russian Community Center of Seattle,704,19th Avenue East,Seattle,98112,,WA,,,,,,,Russian Community Center of Seattle,,,,,,,,,,,,,,,,,,
-121.7631215,47.4831809975452,community_centre,Sallal Grange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2028005,47.5025959975452,community_centre,Seattle Family Regional Center,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9761376,47.0725756975452,community_centre,Seminar II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5080997,47.2923900975452,community_centre,Senior Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.0053169,47.3182495975452,community_centre,Sons of Italy Black Diamond Lodge #1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6475318,47.7351919975452,community_centre,Sons of Norway Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4029549,48.0346583975452,community_centre,South Whidbey Community Center,723,Camano Avenue,Langley,98260,https://southwhidbeycommunitycenter.org/,WA,,,,,,,,,,,,,,,,,,,,,,,,,
-117.412577,47.6609810975452,community_centre,Spokane Convention Center,334,West Spokane Falls Boulevard,Spokane,99201,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5922356,47.1704803975452,community_centre,Steilacoom Community Center,2301,Worthington Street,Steilacoom,98388,,WA,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2349945,47.2028967975452,community_centre,Sumner Bonney Lake Family Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2445619,47.2046041975452,community_centre,Sumner Community Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2232115,47.2005531975452,community_centre,Sumner Senior Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.0977021,46.8173092975452,community_centre,Swede Hall - Event Center,18543,Albany Street Southwest,Rochester,98579,http://www.swedehall.com/,WA,(360) 273-7974,,,"Spectacular 1940’s Venue in South Thurston County rated for 299 guests located midway between Seattle and Portland. Located at 18543 Albany Street in Rochester, WA.",,,,,,,,,,swedehall@yahoo.com,,,,,,,,,,,
-122.1367992,47.6030024975452,community_centre,The Club Teen Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.0850509,47.3629844975452,community_centre,Timberlane Homes Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2454391,47.4823919975452,community_centre,Ukrainian Community Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4414468,47.2587573975452,community_centre,Union Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4868678,48.7421267975452,community_centre,VFW Post 1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2336105,47.1956725975452,community_centre,VFW Post 3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4770345,48.7558908975452,community_centre,Whatcom County Senior Center,315,Halleck Street,Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9260666,48.4998718975452,community_centre,Woodmen Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6452658,48.3005504975452,community_centre,WorkSource Whidbey,265 (Unit #102),Northeast Kettle Street,,98277,http://WorkSourceWA.com,,(360) 675-5966,,,,,,WorkSource Whidbey,,,,,,,,,,,,,,,,,,
-122.216451,47.3113639975452,community_centre,Young Life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2583377,46.8650694975452,community_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3412888,47.5031707975452,community_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.0287069,47.7078253975452,community_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.0767944,48.9844202975452,community_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-124.6277677,48.3682401975452,community_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.377524,47.8105797975452,fountain,Al Kincaid Memorial Fountain,,,,,,,,,,,,,,,Benson Shaw,,,,,,,,,,,,,,,,
-122.6515487,45.6356231975452,fountain,Anderson Fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1412748,47.6422481975452,fountain,Building 99 Fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.4219578,47.6374176975452,fountain,Cannon Hill Fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3338552,47.6019630975452,fountain,Chief Seattle Fountain,,,,,,,,,,Bronze bust of Chief Seattle adorning a cast iron fountain basin.',,,,,James Wehn,artwork,sculpture,,1909,,,Pioneer Square Park,"Bronze, cast iron",PIONEER PLACE PARK,PR74.064,,,,,,
-122.3537762,47.6229077975452,fountain,Fountain Of Creation,,,,,,,,,,"Three separate art works: evolution of man / tree of life; flight of gulls; and seaweed in cast bronze placed in an undulating basin that is 40x120'.",,,,,Everett Dupen,artwork,sculpture,,1962,,,Key Arena North Court,"Bronze, colored concrete",1964 WORLD'S FAIR,GCK74.031a-c,,,,Dupen Fountain,,
-122.3524167,47.6242817975452,fountain,Fountain Of The Northwest,201,Mercer Street,Seattle,98109,,,,,,"Welded assemblage of bold cast bronze shapes evocative of the rocks, forests and waterfalls of the NW, conduits carry water throughout the sculpture which has been tapped into at multiple points to create a cloak around the sculpture.",,,,,James Fitzgerald,artwork,sculpture,,1962,,,"Intiman Playhouse, entrance court",Welded cast bronze,SEATTLE CENTER INTIMAN THEATRE,GCK74.069,,,,,,
-122.332823,47.6063082975452,fountain,Fountain of Wisdom,1000,4th Avenue,Seattle,98104,,,,,,,,,,,George Tsutakawa,artwork,sculpture,,1957-60,,,"Central Library, Spring St Plaza",Welded bronze,CENTRAL LIBRARY,ESD00.074.02,,,,,,
-123.8174516,46.9759650975452,fountain,George Tsutakawa Fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2065068,47.6759672975452,fountain,Giving Back,,,,,,,,,,,,,,,Kate Martin,artwork,,,,,,,,,,,,,,,
-122.3190098,47.6100557975452,fountain,Gratias Agimus,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
-122.7572512,48.1151983975452,fountain,Haller Fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9366883,46.1420051975452,fountain,Pickett Plaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5213308,47.6270076975452,fountain,Public Pavilion Fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.4211003,47.6605700975452,fountain,Riverfront Park Fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3078101,47.6538083975452,fountain,The Drumheller Fountain,3900,Rainier Vista Northeast,Seattle,98118,,,,,,,,,The Drumheller Fountain,,,,,,,,,,,,,,,,,,
-122.3194957,47.6180942975452,fountain,Water Works,,,,,,,,,,"The Source element is approximately 35 feet in diameter, and 12’ high; water flows out of the top over granite cobbles. The center of the cone is offset, so that the north side is sloped more gently and the water flowing down the surface will be softer",,,,,Douglas Hollis,artwork,sculpture,,11/1/05,,,Park - Cal Anderson Park,"Water, granite, metal",LINCOLN RESERVOIR,SPU05.053,,,,,,
-122.3486978,47.6105551975452,fountain,,,,,,,,,,,A small fountain shaped like a fish.,,,,,,,,,,,,,,,,,,,,,
-122.186716,48.0879990975452,fountain,,,,,,,,,,,,,,,,,artwork,statue,,,,,,,,,,,,,,
-118.3306568,46.0700464975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.2672329,46.2658423975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.2669245,46.2668788975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.5828827,47.4913446975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.3632436,47.6750384975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.4117496,47.6344021975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.4178436,47.6602742975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.4712148,47.6596275975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4805902,45.6167847975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4863127,45.6130204975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4959157,45.6131193975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4955689,45.6134410975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4957427,45.6153827975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5092854,45.5953561975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5134081,45.5960970975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5021617,45.6131886975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5021617,45.6135039975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5401901,45.6219079975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5405206,45.6221282975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5498855,45.6207925975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.610186,45.6124683975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5487796,45.6361946975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6542397,45.6262881975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6522733,45.7178893975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5233662,45.7744533975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6711041,45.8633949975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6725306,45.8627502975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.7468165,45.9109284975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.7469592,45.9113661975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.8319162,45.9863507975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9521313,46.1368855975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9480973,46.1460384975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.6696723,47.5777104975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.6656251,47.5945351975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-121.9907701,47.6694017975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2325644,47.1197838975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2943126,47.1840131975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5489345,47.1088021975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.549545,47.1089020975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.550039,47.1089067975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9399228,47.0863338975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5277074,47.2478472975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5304757,47.2475753975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5306416,47.2492225975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2288932,47.2622117975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1793172,47.3122401975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.0505254,47.3557489975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1776506,47.3139341975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1266261,47.3699142975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2990307,47.2976139975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.299046,47.2983161975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.299619,47.2990792975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3227848,47.3053597975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.449889,47.2613006975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4498696,47.2615325975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1562805,47.3790313975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1566384,47.3793245975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2351672,47.3824094975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2083786,47.4780906975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2594595,47.3870352975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2586278,47.3899518975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4612265,47.4506896975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.1950081,47.4083735975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2036284,47.5303602975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.203961,47.5303131975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.0334422,47.5869116975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.0585959,47.5942685975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1227715,47.6174180975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1371033,47.5840075975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1495478,47.5844054975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1517208,47.5960243975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1793,47.6091845975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1296767,47.6193984975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1815434,47.6200610975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1814187,47.6202229975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1817231,47.6202455975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1883376,47.6067065975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1979822,47.6187582975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1960518,47.6195451975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3227667,47.6109153975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3326595,47.6101966975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3194809,47.6177568975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3534699,47.6173123975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3535796,47.6173783975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.0847344,47.6635755975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1357947,47.6274602975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1365064,47.6439227975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1370505,47.6442927975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1373184,47.6442882975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1443388,47.6538300975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1923736,47.6574385975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2011809,47.6753453975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.0689889,47.7238641975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1481244,47.6903012975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1944239,47.6960974975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1921037,47.6972046975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.190509,47.6980972975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1915276,47.6975941975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1962216,47.6956664975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1496114,47.7313690975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1915996,47.7211680975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.333168,47.6275074975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.333489,47.6280535975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3421212,47.6287595975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3519818,47.6315623975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2842922,47.6594355975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.284885,47.6595945975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2994272,47.6636999975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3235731,47.6802629975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3246613,47.7027125975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3571898,47.6914655975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2551417,47.7494781975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6239725,47.5633718975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6240261,47.5632928975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6240854,47.5633108975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6241432,47.5633336975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6240289,47.5633908975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6240924,47.5634137975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6248124,47.5636565975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5336596,47.6765116975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1091191,47.8185154975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1087964,47.8187568975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2026379,47.8564205975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2018585,47.8569305975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2046181,47.8564698975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2000507,47.8684752975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3326896,47.7769672975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3171725,47.8013496975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3173133,47.8014206975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3166419,47.8015533975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3774226,47.8091764975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3827969,47.8095542975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2208871,47.9601517975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2207547,47.9602478975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2208807,47.9602499975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2208887,47.9603097975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2226078,47.9617361975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.8629687,47.9687819975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1858756,48.0879880975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1876409,48.0879921975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1247541,48.1986102975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.4336693,48.1188711975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5127275,48.7211420975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4973702,48.7542153975452,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3338905,47.5761404975452,nightclub,Aston Manor,2946,1st Avenue South,Seattle,98134,,,,,limited,,,,,Fr-Sa 22:00-02:00,,,,,,,,,,,,,,,,,
-122.8994678,47.0444098975452,nightclub,Big Whisky Saloon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3068951,47.3170956975452,nightclub,Cafe Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3403543,47.6088825975452,nightclub,Can Can Burlesque,94,Pike Street,,98101,https://www.thecancan.com/,,1 206-652-0832,,,,,,,,,,,,,,,,,,,,,,,,
-122.3792514,47.6645577975452,nightclub,Cedar Room,4912,Leary Avenue Northwest,Seattle,98107,http://www.cedarroomseattle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.7575718,48.1142446975452,nightclub,Cellar Door,,,,,,,,,,,,,,Mo-Su 17:00-01:45,,,,,,,,,,,,,,,,,
-122.1837726,48.1495782975452,nightclub,Club Paradise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3280614,47.6136346975452,nightclub,Club Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2844953,47.5573111975452,nightclub,Columbia City Theater,4916,Rainier Avenue South,Seattle,98118,https://columbiacitytheater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3793412,47.6685088975452,nightclub,Egan's Ballard Jam House,1707,Northwest Market Street,Seattle,98107,http://www.ballardjamhouse.com/,WA,+1-206-789-1621,,,,,,,,,,,,,,,,,,,,,,,,
-122.3293843,47.6188258975452,nightclub,El Corazón,109,Eastlake Avenue East,Seattle,98109,https://www.elcorazonseattle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3293324,47.6228991975452,nightclub,LO-FI Performance Gallery,429,Eastlake Avenue East,Seattle,98109,http://thelofi.net/,WA,,,,,,,,,,,,,,,,,,,,,,,,,
-122.334466,47.5771889975452,nightclub,Monkey Loft,2915,1st Avenue South,Seattle,98134,,,,,,,,,,"Th 20:00-03:00; Fr-Sa 20:00-04:00",,,,,,,,,,,,,,,,,
-122.319574,47.6139590975452,nightclub,Neumos,925,East Pike Street,Seattle,98122,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.9062623,48.5395679975452,nightclub,Red Bull Nightclub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3237201,47.6150824975452,nightclub,R Place,619,East Pine Street,Seattle,98122,http://www.rplaceseattle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3339289,47.5880461975452,nightclub,Showbox SODO,1700,1st Avenue South,Seattle,98134,https://www.showboxpresents.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3129191,47.6644389975452,nightclub,Star Karaoke,4744,University Way Northeast,Seattle,98105,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3157521,47.6151117975452,nightclub,The Cuff Complex,1533,13th Avenue,Seattle,98122,http://www.cuffcomplex.com,,,Q22022273,,,,,,,,,,,,,,,,,,,,,,,
-122.2056964,47.7597967975452,social_centre,Ashler Lodge #121,10035 1/2,Main Street,Bothell,98011,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3986058,47.6684286975452,social_centre,Ballard Northwest Senior Center,5429,32nd Avenue Northwest,Seattle,98107,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.0366786,47.5321842975452,social_centre,Issaquah Eagles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.3648864,46.8821720975452,social_centre,Masonic Lodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4505448,47.2456399975452,social_centre,Prince Hall Masonic Temple,1702,Martin Luther King Jr Way,Tacoma,98405,http://www.mwphglwa.org/,,,,,,,,,,,,,,,,,,,,,,,,,,
